"n_facture";"id";"date_facture";"montant"
"13062";"122";"01/06/2022";"0"
"13063";"3250";"01/06/2022";"0"
"13064";"4848";"01/06/2022";"0"
"13065";"4813";"01/06/2022";"0"
"13066";"5060";"02/06/2022";"0"
"13067";"2282";"01/06/2022";"0"
"13068";"2514";"02/06/2022";"0"
"13069";"5062";"02/06/2022";"0"
"13070";"5061";"02/06/2022";"0"
"13071";"3155";"02/06/2022";"0"
"13072";"1312";"02/06/2022";"0"
"13073";"1888";"02/06/2022";"0"
"13074";"1931";"02/06/2022";"0"
"13075";"3105";"02/06/2022";"0"
"13076";"4725";"02/06/2022";"0"
"13077";"5059";"02/06/2022";"0"
"13078";"4915";"02/06/2022";"0"
"13079";"3165";"02/06/2022";"0"
"13080";"3217";"03/06/2022";"0"
"13081";"3765";"03/06/2022";"0"
"13082";"1405";"03/06/2022";"0"
"13083";"5054";"03/06/2022";"0"
"13084";"5063";"03/06/2022";"0"
"13085";"3595";"03/06/2022";"0"
"13086";"4403";"03/06/2022";"0"
"13087";"3850";"03/06/2022";"0"
"13088";"5065";"06/06/2022";"0"
"13089";"3303";"06/06/2022";"0"
"13090";"4123";"06/06/2022";"0"
"13091";"5064";"06/06/2022";"0"
"13092";"5068";"06/06/2022";"0"
"13093";"816";"06/06/2022";"0"
"13094";"171";"06/06/2022";"0"
"13095";"2074";"06/06/2022";"0"
"13096";"4945";"06/06/2022";"0"
"13097";"5066";"06/06/2022";"0"
"13098";"5022";"06/06/2022";"0"
"13099";"3829";"06/06/2022";"0"
"13100";"5067";"06/06/2022";"0"
"13101";"2440";"07/06/2022";"0"
"13102";"5070";"07/06/2022";"0"
"13103";"1024";"07/06/2022";"0"
"13104";"3039";"07/06/2022";"0"
"13105";"2348";"07/06/2022";"0"
"13106";"1434";"07/06/2022";"0"
"13107";"3433";"07/06/2022";"0"
"13108";"4335";"07/06/2022";"0"
"13109";"5069";"07/06/2022";"0"
"13110";"2637";"07/06/2022";"0"
"13111";"4534";"07/06/2022";"0"
"13112";"4483";"07/06/2022";"0"
"13113";"2922";"07/06/2022";"0"
"13114";"5034";"07/06/2022";"0"
"13115";"2174";"07/06/2022";"0"
"13116";"3526";"08/06/2022";"0"
"13117";"5071";"08/06/2022";"0"
"13118";"4841";"08/06/2022";"0"
"13119";"3535";"08/06/2022";"0"
"13120";"3546";"08/06/2022";"0"
"13121";"1641";"08/06/2022";"0"
"13122";"3226";"08/06/2022";"0"
"13123";"4456";"08/06/2022";"0"
"13124";"1430";"08/06/2022";"0"
"13125";"4942";"08/06/2022";"0"
"13126";"4711";"08/06/2022";"0"
"13127";"2962";"08/06/2022";"0"
"13128";"4821";"08/06/2022";"0"
"13129";"5073";"08/06/2022";"0"
"13130";"5074";"08/06/2022";"0"
"13131";"5072";"08/06/2022";"0"
"13132";"5075";"09/06/2022";"0"
"13133";"1143";"09/06/2022";"0"
"13134";"5078";"09/06/2022";"0"
"13135";"3547";"09/06/2022";"0"
"13136";"4732";"09/06/2022";"0"
"13137";"1971";"09/06/2022";"0"
"13138";"919";"09/06/2022";"0"
"13139";"4986";"09/06/2022";"0"
"13140";"5079";"09/06/2022";"0"
"13141";"5077";"09/06/2022";"0"
"13142";"5076";"09/06/2022";"0"
"13143";"2889";"09/06/2022";"0"
"13144";"716";"09/06/2022";"0"
"13145";"4981";"10/06/2022";"0"
"13146";"1247";"10/06/2022";"0"
"13147";"5075";"10/06/2022";"0"
"13148";"5082";"10/06/2022";"0"
"13149";"5081";"10/06/2022";"0"
"13150";"3679";"10/06/2022";"0"
"13151";"2606";"10/06/2022";"0"
"13152";"980";"10/06/2022";"0"
"13153";"4154";"10/06/2022";"0"
"13154";"1768";"10/06/2022";"0"
"13155";"557";"13/06/2022";"0"
"13156";"558";"13/06/2022";"0"
"13157";"2541";"13/06/2022";"0"
"13158";"5084";"13/06/2022";"0"
"13159";"4020";"13/06/2022";"0"
"13160";"3596";"13/06/2022";"0"
"13161";"2866";"13/06/2022";"0"
"13162";"1222";"13/06/2022";"0"
"13163";"4787";"13/06/2022";"0"
"13164";"5083";"13/06/2022";"0"
"13165";"5055";"13/06/2022";"0"
"13166";"5085";"13/06/2022";"0"
"13167";"3823";"13/06/2022";"0"
"13168";"4820";"13/06/2022";"0"
"13169";"5057";"14/06/2022";"0"
"13170";"5086";"14/06/2022";"0"
"13171";"928";"14/06/2022";"0"
"13172";"827";"14/06/2022";"0"
"13173";"826";"14/06/2022";"0"
"13174";"3772";"14/06/2022";"0"
"13175";"3774";"14/06/2022";"0"
"13176";"5087";"14/06/2022";"0"
"13177";"2014";"14/06/2022";"0"
"13178";"3365";"14/06/2022";"0"
"13179";"5059";"14/06/2022";"0"
"13180";"4488";"14/06/2022";"0"
"13181";"4869";"14/06/2022";"0"
"13182";"5088";"14/06/2022";"0"
"13183";"89";"15/06/2022";"0"
"13184";"3999";"15/06/2022";"0"
"13185";"1998";"15/06/2022";"0"
"13186";"5063";"15/06/2022";"0"
"13187";"4501";"15/06/2022";"0"
"13188";"4861";"15/06/2022";"0"
"13189";"4783";"15/06/2022";"0"
"13190";"1964";"15/06/2022";"0"
"13191";"4064";"15/06/2022";"0"
"13192";"4607";"15/06/2022";"0"
"13193";"4881";"15/06/2022";"0"
"13194";"4914";"15/06/2022";"0"
"13195";"5089";"15/06/2022";"0"
"13196";"4503";"15/06/2022";"0"
"13197";"4512";"16/06/2022";"0"
"13198";"5090";"15/06/2022";"0"
"13199";"5088";"16/06/2022";"0"
"13200";"4615";"16/06/2022";"0"
"13201";"3012";"16/06/2022";"0"
"13202";"4411";"16/06/2022";"0"
"13203";"4867";"16/06/2022";"0"
"13204";"5071";"16/06/2022";"0"
"13205";"4876";"16/06/2022";"0"
"13206";"3827";"16/06/2022";"0"
"13207";"5074";"16/06/2022";"0"
"13208";"1933";"17/06/2022";"0"
"13209";"5091";"17/06/2022";"0"
"13210";"4238";"17/06/2022";"0"
"13212";"2417";"17/06/2022";"0"
"13213";"3569";"17/06/2022";"0"
"13214";"3327";"17/06/2022";"0"
"13215";"3545";"17/06/2022";"0"
"13216";"4500";"17/06/2022";"0"
"13217";"2134";"17/06/2022";"0"
"13218";"3236";"17/06/2022";"0"
"13219";"5092";"20/06/2022";"0"
"13220";"5093";"20/06/2022";"0"
"13221";"3365";"20/06/2022";"0"
"13222";"4426";"20/06/2022";"0"
"13223";"2718";"20/06/2022";"0"
"13224";"3535";"20/06/2022";"0"
"13225";"3938";"20/06/2022";"0"
"13226";"5091";"20/06/2022";"0"
"13227";"1346";"20/06/2022";"0"
"13228";"4447";"20/06/2022";"0"
"13229";"4749";"20/06/2022";"0"
"13230";"1050";"21/06/2022";"0"
"13231";"1461";"21/06/2022";"0"
"13232";"2862";"21/06/2022";"0"
"13233";"1679";"21/06/2022";"0"
"13234";"1665";"21/06/2022";"0"
"13235";"1665";"20/09/2022";"0"
"13236";"4600";"21/06/2022";"0"
"13237";"3734";"21/06/2022";"0"
"13238";"5097";"21/06/2022";"0"
"13239";"5095";"21/06/2022";"0"
"13240";"5096";"21/06/2022";"0"
"13241";"4176";"21/06/2022";"0"
"13242";"4234";"21/06/2022";"0"
"13243";"3766";"21/06/2022";"0"
"13244";"5094";"21/06/2022";"0"
"13245";"2299";"21/06/2022";"0"
"13246";"3553";"21/06/2022";"0"
"13247";"5098";"22/06/2022";"0"
"13248";"3435";"22/06/2022";"0"
"13249";"3840";"22/06/2022";"0"
"13250";"2382";"22/06/2022";"0"
"13251";"4755";"21/06/2022";"0"
"13252";"5099";"22/06/2022";"0"
"13253";"933";"22/06/2022";"0"
"13254";"5100";"22/06/2022";"0"
"13255";"4655";"22/06/2022";"0"
"13256";"4092";"22/06/2022";"0"
"13257";"5013";"22/06/2022";"0"
"13258";"5101";"23/06/2022";"0"
"13259";"2481";"23/06/2022";"0"
"13260";"4862";"23/06/2022";"0"
"13261";"5103";"23/06/2022";"0"
"13262";"5102";"23/06/2022";"0"
"13263";"5035";"23/06/2022";"0"
"13264";"2920";"23/06/2022";"0"
"13265";"4014";"23/06/2022";"0"
"13266";"1768";"23/06/2022";"0"
"13267";"3640";"23/06/2022";"0"
"13268";"3167";"23/06/2022";"0"
"13269";"2723";"23/06/2022";"0"
"13270";"912";"23/06/2022";"0"
"13271";"1050";"24/06/2022";"0"
"13272";"5104";"24/06/2022";"0"
"13273";"5095";"24/06/2022";"0"
"13274";"5106";"24/06/2022";"0"
"13275";"2637";"24/06/2022";"0"
"13276";"704";"24/06/2022";"0"
"13277";"1611";"24/06/2022";"0"
"13278";"1392";"24/06/2022";"0"
"13279";"4888";"24/06/2022";"0"
"13280";"5105";"24/06/2022";"0"
"13281";"5107";"24/06/2022";"0"
"13282";"5092";"27/06/2022";"0"
"13283";"5102";"27/06/2022";"0"
"13284";"5092";"21/09/2022";"0"
"13285";"5075";"27/06/2022";"0"
"13286";"5102";"28/09/2022";"0"
"13287";"4914";"27/06/2022";"0"
"13288";"5094";"27/06/2022";"0"
"13289";"3307";"27/06/2022";"0"
"13290";"1360";"27/06/2022";"0"
"13291";"3583";"27/06/2022";"0"
"13292";"4131";"27/06/2022";"0"
"13293";"1346";"27/06/2022";"0"
"13294";"5109";"27/06/2022";"0"
"13295";"5000";"27/06/2022";"0"
"13296";"5108";"24/06/2022";"0"
"13297";"5110";"27/06/2022";"0"
"13298";"5111";"28/06/2022";"0"
"13299";"175";"28/06/2022";"0"
"13300";"2297";"28/06/2022";"0"
"13301";"2977";"28/06/2022";"0"
"13302";"4166";"28/06/2022";"0"
"13303";"2257";"28/06/2022";"0"
"13304";"536";"28/06/2022";"0"
"13305";"2356";"28/06/2022";"0"
"13306";"4485";"27/06/2022";"0"
"13307";"214";"28/06/2022";"0"
"13308";"3669";"28/06/2022";"0"
"13309";"4923";"28/06/2022";"0"
"13310";"4129";"28/06/2022";"0"
"13311";"4525";"28/06/2022";"0"
"13312";"1616";"28/06/2022";"0"
"13313";"5090";"29/06/2022";"0"
"13314";"5114";"29/06/2022";"0"
"13315";"5112";"29/06/2022";"0"
"13316";"3905";"29/06/2022";"0"
"13317";"3702";"29/06/2022";"0"
"13318";"2826";"29/06/2022";"0"
"13319";"2404";"29/06/2022";"0"
"13320";"2773";"29/06/2022";"0"
"13321";"316";"29/06/2022";"0"
"13322";"4144";"29/06/2022";"0"
"13323";"3569";"29/06/2022";"0"
"13324";"1131";"29/06/2022";"0"
"13325";"5113";"29/06/2022";"0"
"13326";"4568";"29/06/2022";"0"
"13327";"575";"30/06/2022";"0"
"13328";"1741";"30/06/2022";"0"
"13329";"149";"30/06/2022";"0"
"13330";"5120";"30/06/2022";"0"
"13331";"4651";"30/06/2022";"0"
"13332";"3582";"30/06/2022";"0"
"13333";"4520";"30/06/2022";"0"
"13334";"3696";"";"0"
"13335";"573";"30/06/2022";"0"
"13336";"4780";"30/06/2022";"0"
"13337";"3364";"30/06/2022";"0"
"13338";"5100";"30/06/2022";"0"
"13339";"5118";"30/06/2022";"0"
"13340";"5117";"30/06/2022";"0"
"13341";"5116";"30/06/2022";"0"
"13342";"4904";"30/06/2022";"0"
"13343";"4548";"30/06/2022";"0"
"13344";"4740";"01/07/2022";"0"
"13345";"5122";"01/07/2022";"0"
"13346";"5119";"01/07/2022";"0"
"13347";"4448";"01/07/2022";"0"
"13348";"5101";"01/07/2022";"0"
"13349";"4898";"01/07/2022";"0"
"13350";"5124";"01/07/2022";"0"
"13351";"5121";"01/07/2022";"0"
"13352";"4549";"01/07/2022";"0"
"13353";"4878";"01/07/2022";"0"
"13354";"3522";"01/07/2022";"0"
"13355";"4605";"01/07/2022";"0"
"13356";"672";"01/07/2022";"0"
"13357";"5116";"01/07/2022";"0"
"13358";"5051";"01/07/2022";"0"
"13359";"4174";"01/07/2022";"0"
"13360";"4200";"01/07/2022";"0"
"13361";"4479";"01/07/2022";"0"
"13362";"4568";"01/07/2022";"0"
"13363";"3025";"01/07/2022";"0"
"13364";"3659";"30/06/2022";"0"
"13365";"5117";"04/07/2022";"0"
"13366";"3531";"01/07/2022";"0"
"13367";"1578";"04/07/2022";"0"
"13368";"2112";"04/07/2022";"0"
"13369";"5087";"04/07/2022";"0"
"13370";"5125";"04/07/2022";"0"
"13371";"3478";"04/07/2022";"0"
"13372";"4736";"04/07/2022";"0"
"13373";"5129";"04/07/2022";"0"
"13374";"5128";"04/07/2022";"0"
"13375";"5127";"04/07/2022";"0"
"13376";"4289";"04/07/2022";"0"
"13377";"4677";"04/07/2022";"0"
"13378";"322";"04/07/2022";"0"
"13379";"4220";"04/07/2022";"0"
"13380";"4384";"04/07/2022";"0"
"13381";"3765";"04/07/2022";"0"
"13382";"1397";"04/07/2022";"0"
"13383";"4111";"04/07/2022";"0"
"13384";"5126";"04/07/2022";"0"
"13385";"4217";"05/07/2022";"0"
"13386";"5078";"05/07/2022";"0"
"13387";"3241";"05/07/2022";"0"
"13388";"3633";"05/07/2022";"0"
"13389";"2919";"05/07/2022";"0"
"13390";"367";"05/07/2022";"0"
"13391";"570";"05/07/2022";"0"
"13392";"1045";"05/07/2022";"0"
"13393";"3442";"05/07/2022";"0"
"13394";"5131";"05/07/2022";"0"
"13395";"5130";"05/07/2022";"0"
"13396";"212";"05/07/2022";"0"
"13397";"4939";"05/07/2022";"0"
"13398";"3959";"05/07/2022";"0"
"13399";"3070";"05/07/2022";"0"
"13400";"3070";"05/07/2022";"0"
"13401";"3778";"05/07/2022";"0"
"13402";"4423";"05/07/2022";"0"
"13403";"3210";"05/07/2022";"0"
"13404";"5133";"06/07/2022";"0"
"13405";"930";"06/07/2022";"0"
"13406";"1978";"06/07/2022";"0"
"13407";"4201";"06/07/2022";"0"
"13408";"5132";"06/07/2022";"0"
"13409";"1912";"06/07/2022";"0"
"13410";"823";"06/07/2022";"0"
"13411";"4838";"06/07/2022";"0"
"13412";"1252";"06/07/2022";"0"
"13413";"4833";"06/07/2022";"0"
"13414";"3676";"06/07/2022";"0"
"13415";"4464";"07/07/2022";"0"
"13416";"2898";"07/07/2022";"0"
"13417";"5127";"07/07/2022";"0"
"13418";"900";"07/07/2022";"0"
"13419";"4285";"07/07/2022";"0"
"13420";"3710";"07/07/2022";"0"
"13421";"3189";"07/07/2022";"0"
"13422";"5131";"07/07/2022";"0"
"13423";"5135";"08/07/2022";"0"
"13424";"5134";"07/07/2022";"0"
"13425";"1283";"08/07/2022";"0"
"13426";"5088";"08/07/2022";"0"
"13427";"5136";"08/07/2022";"0"
"13428";"2710";"08/07/2022";"0"
"13429";"4897";"08/07/2022";"0"
"13430";"3306";"08/07/2022";"0"
"13431";"5137";"08/07/2022";"0"
"13432";"5138";"08/07/2022";"0"
"13433";"1896";"13/07/2022";"0"
"13434";"1290";"13/07/2022";"0"
"13435";"3287";"13/07/2022";"0"
"13436";"5139";"13/07/2022";"0"
"13437";"1132";"13/07/2022";"0"
"13438";"5141";"14/07/2022";"0"
"13439";"2211";"14/07/2022";"0"
"13440";"4239";"14/07/2022";"0"
"13441";"531";"15/07/2022";"0"
"13442";"2052";"15/07/2022";"0"
"13443";"5149";"15/07/2022";"0"
"13444";"4137";"15/07/2022";"0"
"13445";"4137";"15/07/2022";"0"
"13446";"2399";"15/07/2022";"0"
"13447";"5022";"15/07/2022";"0"
"13448";"5150";"15/07/2022";"0"
"13449";"186";"15/07/2022";"0"
"13450";"3960";"18/07/2022";"0"
"13451";"5119";"18/07/2022";"0"
"13452";"5130";"13/07/2022";"0"
"13453";"3717";"13/07/2022";"0"
"13454";"4571";"13/07/2022";"0"
"13455";"4491";"13/07/2022";"0"
"13456";"1054";"13/07/2022";"0"
"13457";"2334";"13/07/2022";"0"
"13458";"3239";"13/07/2022";"0"
"13459";"1245";"14/07/2022";"0"
"13460";"5142";"14/07/2022";"0"
"13461";"5143";"14/07/2022";"0"
"13462";"4743";"14/07/2022";"0"
"13463";"4210";"14/07/2022";"0"
"13464";"5145";"14/07/2022";"0"
"13465";"5103";"14/07/2022";"0"
"13466";"2207";"14/07/2022";"0"
"13467";"3809";"14/07/2022";"0"
"13468";"2249";"14/07/2022";"0"
"13469";"5147";"14/07/2022";"0"
"13470";"3301";"14/07/2022";"0"
"13471";"4961";"15/07/2022";"0"
"13472";"751";"15/07/2022";"0"
"13473";"4256";"15/07/2022";"0"
"13474";"5148";"15/07/2022";"0"
"13475";"792";"15/07/2022";"0"
"13476";"4528";"15/07/2022";"0"
"13477";"2416";"15/07/2022";"0"
"13478";"2864";"15/07/2022";"0"
"13479";"4222";"15/07/2022";"0"
"13480";"5151";"15/07/2022";"0"
"13481";"5154";"18/07/2022";"0"
"13482";"5153";"15/07/2022";"0"
"13483";"5156";"18/07/2022";"0"
"13484";"5155";"18/07/2022";"0"
"13485";"3635";"18/07/2022";"0"
"13486";"5157";"19/07/2022";"0"
"13487";"5148";"19/07/2022";"0"
"13488";"3804";"19/07/2022";"0"
"13489";"3371";"19/07/2022";"0"
"13490";"5151";"19/07/2022";"0"
"13491";"3867";"09/02/2022";"0"
"13492";"1310";"19/07/2022";"0"
"13493";"3889";"19/07/2022";"0"
"13494";"1705";"19/07/2022";"0"
"13495";"2650";"19/07/2022";"0"
"13496";"5158";"19/07/2022";"0"
"13497";"5082";"19/07/2022";"0"
"13498";"3139";"19/07/2022";"0"
"13499";"1625";"19/07/2022";"0"
"13500";"5113";"19/07/2022";"0"
"13501";"4545";"19/07/2022";"0"
"13502";"3867";"19/07/2022";"0"
"13503";"1419";"18/07/2022";"0"
"13504";"2567";"20/07/2022";"0"
"13505";"5159";"20/07/2022";"0"
"13506";"4991";"20/07/2022";"0"
"13507";"3653";"19/07/2022";"0"
"13508";"2346";"20/07/2022";"0"
"13509";"5112";"20/07/2022";"0"
"13510";"2816";"20/07/2022";"0"
"13511";"5164";"20/07/2022";"0"
"13512";"5163";"20/07/2022";"0"
"13513";"5162";"20/07/2022";"0"
"13514";"5161";"20/07/2022";"0"
"13515";"4614";"20/07/2022";"0"
"13516";"4957";"20/07/2022";"0"
"13517";"5160";"20/07/2022";"0"
"13518";"2528";"20/07/2022";"0"
"13519";"569";"20/07/2022";"0"
"13520";"4415";"20/07/2022";"0"
"13521";"3189";"20/07/2022";"0"
"13522";"2026";"20/07/2022";"0"
"13523";"2910";"20/07/2022";"0"
"13524";"5142";"21/07/2022";"0"
"13525";"200";"21/07/2022";"0"
"13526";"4550";"20/07/2022";"0"
"13527";"3967";"21/07/2022";"0"
"13528";"2862";"21/07/2022";"0"
"13529";"1452";"21/07/2022";"0"
"13530";"2854";"21/07/2022";"0"
"13531";"4918";"21/07/2022";"0"
"13532";"1424";"21/07/2022";"0"
"13533";"1075";"21/07/2022";"0"
"13534";"5167";"21/07/2022";"0"
"13535";"5166";"21/07/2022";"0"
"13536";"4641";"21/07/2022";"0"
"13537";"4617";"21/07/2022";"0"
"13538";"4831";"21/07/2022";"0"
"13539";"4910";"21/07/2022";"0"
"13540";"4595";"22/07/2022";"0"
"13541";"2329";"22/07/2022";"0"
"13542";"5147";"22/07/2022";"0"
"13543";"5170";"22/07/2022";"0"
"13544";"5168";"22/07/2022";"0"
"13545";"3000";"22/07/2022";"0"
"13546";"5093";"22/07/2022";"0"
"13547";"4951";"22/07/2022";"0"
"13548";"2594";"22/07/2022";"0"
"13549";"4719";"22/07/2022";"0"
"13550";"5171";"22/07/2022";"0"
"13551";"5172";"22/07/2022";"0"
"13552";"5169";"22/07/2022";"0"
"13553";"5175";"25/07/2022";"0"
"13554";"3977";"25/07/2022";"0"
"13555";"3016";"25/07/2022";"0"
"13556";"5178";"25/07/2022";"0"
"13557";"5177";"25/07/2022";"0"
"13558";"5176";"25/07/2022";"0"
"13559";"5173";"25/07/2022";"0"
"13560";"5174";"25/07/2022";"0"
"13561";"2392";"25/07/2022";"0"
"13562";"825";"25/07/2022";"0"
"13563";"3383";"25/07/2022";"0"
"13564";"4986";"25/07/2022";"0"
"13565";"815";"26/07/2022";"0"
"13566";"2657";"26/07/2022";"0"
"13567";"1528";"26/07/2022";"0"
"13568";"4326";"26/07/2022";"0"
"13569";"4361";"26/07/2022";"0"
"13570";"2576";"22/07/2022";"0"
"13571";"5174";"26/07/2022";"0"
"13572";"4228";"26/07/2022";"0"
"13573";"4269";"26/07/2022";"0"
"13574";"4424";"26/07/2022";"0"
"13575";"4554";"26/07/2022";"0"
"13576";"5179";"26/07/2022";"0"
"13577";"5168";"26/07/2022";"0"
"13578";"5172";"26/07/2022";"0"
"13579";"3270";"26/07/2022";"0"
"13580";"4945";"27/07/2022";"0"
"13581";"5110";"27/07/2022";"0"
"13582";"4966";"27/07/2022";"0"
"13583";"3482";"27/07/2022";"0"
"13584";"5180";"27/07/2022";"0"
"13585";"3273";"27/07/2022";"0"
"13586";"3682";"27/07/2022";"0"
"13587";"994";"27/07/2022";"0"
"13588";"2053";"27/07/2022";"0"
"13589";"556";"27/07/2022";"0"
"13590";"3162";"27/07/2022";"0"
"13591";"2494";"27/07/2022";"0"
"13592";"5179";"27/07/2022";"0"
"13593";"2764";"27/07/2022";"0"
"13594";"3129";"27/07/2022";"0"
"13595";"2502";"28/07/2022";"0"
"13596";"2218";"28/07/2022";"0"
"13597";"5185";"28/07/2022";"0"
"13598";"5184";"28/07/2022";"0"
"13599";"5182";"28/07/2022";"0"
"13600";"5183";"28/07/2022";"0"
"13601";"5181";"28/07/2022";"0"
"13602";"443";"28/07/2022";"0"
"13603";"2386";"28/07/2022";"0"
"13604";"2494";"28/07/2022";"0"
"13605";"4902";"28/07/2022";"0"
"13606";"5186";"29/07/2022";"0"
"13607";"5142";"29/07/2022";"0"
"13608";"1896";"29/07/2022";"0"
"13609";"5187";"29/07/2022";"0"
"13610";"3360";"29/07/2022";"0"
"13611";"3713";"29/07/2022";"0"
"13612";"2423";"29/07/2022";"0"
"13613";"4594";"29/07/2022";"0"
"13614";"4308";"29/07/2022";"0"
"13615";"5188";"29/07/2022";"0"
"13616";"4350";"29/07/2022";"0"
"13617";"5191";"01/08/2022";"0"
"13618";"4735";"01/08/2022";"0"
"13619";"1937";"01/08/2022";"0"
"13620";"1813";"01/08/2022";"0"
"13621";"2282";"01/08/2022";"0"
"13622";"5190";"01/08/2022";"0"
"13623";"5192";"01/08/2022";"0"
"13624";"4408";"01/08/2022";"0"
"13625";"5185";"02/08/2022";"0"
"13626";"688";"02/08/2022";"0"
"13627";"5193";"02/08/2022";"0"
"13628";"5193";"22/08/2022";"0"
"13629";"5188";"02/08/2022";"0"
"13630";"3377";"02/08/2022";"0"
"13631";"1133";"02/08/2022";"0"
"13632";"5194";"02/08/2022";"0"
"13633";"5194";"02/08/2022";"0"
"13634";"3744";"02/08/2022";"0"
"13635";"3377";"14/12/2022";"0"
"13636";"779";"02/08/2022";"0"
"13637";"4940";"02/08/2022";"0"
"13638";"4435";"02/08/2022";"0"
"13639";"4685";"02/08/2022";"0"
"13640";"4915";"02/08/2022";"0"
"13641";"926";"02/08/2022";"0"
"13642";"4911";"02/08/2022";"0"
"13643";"1976";"02/08/2022";"0"
"13644";"5192";"02/08/2022";"0"
"13645";"5195";"03/08/2022";"0"
"13646";"142";"16/06/2022";"0"
"13647";"1101";"03/08/2022";"0"
"13648";"5197";"03/08/2022";"0"
"13649";"4705";"03/08/2022";"0"
"13650";"428";"03/08/2022";"0"
"13651";"2469";"03/08/2022";"0"
"13652";"881";"03/08/2022";"0"
"13653";"1195";"03/08/2022";"0"
"13654";"4967";"03/08/2022";"0"
"13655";"5170";"03/08/2022";"0"
"13656";"2432";"03/08/2022";"0"
"13657";"4785";"03/08/2022";"0"
"13658";"5196";"03/08/2022";"0"
"13659";"3753";"03/08/2022";"0"
"13660";"5198";"03/08/2022";"0"
"13661";"5199";"04/08/2022";"0"
"13662";"5200";"04/08/2022";"0"
"13663";"5171";"04/08/2022";"0"
"13664";"3680";"04/08/2022";"0"
"13665";"2714";"04/08/2022";"0"
"13666";"748";"04/08/2022";"0"
"13667";"1710";"04/08/2022";"0"
"13668";"3228";"04/08/2022";"0"
"13669";"5159";"04/08/2022";"0"
"13670";"5201";"04/08/2022";"0"
"13671";"2926";"29/07/2022";"0"
"13672";"2926";"05/08/2022";"0"
"13673";"1676";"05/08/2022";"0"
"13674";"548";"05/08/2022";"0"
"13675";"4372";"05/08/2022";"0"
"13676";"2926";"10/08/2022";"0"
"13677";"5196";"05/08/2022";"0"
"13678";"3800";"05/08/2022";"0"
"13679";"2343";"05/08/2022";"0"
"13680";"5202";"05/08/2022";"0"
"13681";"2622";"05/08/2022";"0"
"13682";"2335";"04/05/2022";"0"
"13683";"2335";"05/08/2022";"0"
"13684";"3839";"09/08/2022";"0"
"13685";"5204";"08/08/2022";"0"
"13686";"3953";"08/08/2022";"0"
"13687";"5211";"08/08/2022";"0"
"13688";"5210";"08/08/2022";"0"
"13689";"5209";"08/08/2022";"0"
"13690";"5208";"08/08/2022";"0"
"13691";"5206";"08/08/2022";"0"
"13692";"3290";"08/08/2022";"0"
"13693";"5207";"08/08/2022";"0"
"13694";"5205";"08/08/2022";"0"
"13695";"4408";"08/08/2022";"0"
"13696";"3016";"08/08/2022";"0"
"13697";"4288";"08/08/2022";"0"
"13698";"5203";"08/08/2022";"0"
"13699";"2269";"09/08/2022";"0"
"13700";"5178";"09/08/2022";"0"
"13701";"2378";"09/08/2022";"0"
"13702";"4348";"09/08/2022";"0"
"13703";"4081";"09/08/2022";"0"
"13704";"4642";"09/08/2022";"0"
"13705";"4511";"09/08/2022";"0"
"13706";"5213";"09/08/2022";"0"
"13707";"4274";"09/08/2022";"0"
"13708";"5214";"09/08/2022";"0"
"13709";"3960";"09/08/2022";"0"
"13710";"980";"09/08/2022";"0"
"13711";"2141";"09/08/2022";"0"
"13712";"2407";"09/08/2022";"0"
"13713";"5215";"10/08/2022";"0"
"13714";"1168";"10/08/2022";"0"
"13715";"5217";"10/08/2022";"0"
"13716";"3215";"10/08/2022";"0"
"13717";"1171";"10/08/2022";"0"
"13718";"5211";"10/08/2022";"0"
"13719";"1807";"10/08/2022";"0"
"13720";"4430";"10/08/2022";"0"
"13721";"3330";"10/08/2022";"0"
"13722";"4228";"10/08/2022";"0"
"13723";"4622";"10/08/2022";"0"
"13724";"1168";"08/11/2022";"0"
"13725";"4541";"10/08/2022";"0"
"13726";"4385";"11/08/2022";"0"
"13727";"5214";"11/08/2022";"0"
"13728";"953";"11/08/2022";"0"
"13729";"3579";"11/08/2022";"0"
"13730";"3578";"11/08/2022";"0"
"13731";"5219";"11/08/2022";"0"
"13732";"5218";"11/08/2022";"0"
"13733";"5209";"11/08/2022";"0"
"13734";"5223";"11/08/2022";"0"
"13735";"5221";"11/08/2022";"0"
"13736";"5220";"11/08/2022";"0"
"13737";"2499";"11/08/2022";"0"
"13738";"4975";"11/08/2022";"0"
"13739";"4959";"11/08/2022";"0"
"13740";"5210";"11/08/2022";"0"
"13741";"491";"11/08/2022";"0"
"13742";"1088";"11/08/2022";"0"
"13743";"4996";"11/08/2022";"0"
"13744";"5224";"11/08/2022";"0"
"13745";"5221";"11/08/2022";"0"
"13746";"5216";"10/08/2022";"0"
"13747";"506";"12/08/2022";"0"
"13748";"934";"12/08/2022";"0"
"13749";"5227";"12/08/2022";"0"
"13750";"2518";"12/08/2022";"0"
"13751";"3589";"12/08/2022";"0"
"13752";"4333";"12/08/2022";"0"
"13753";"3997";"12/08/2022";"0"
"13754";"5001";"12/08/2022";"0"
"13755";"5226";"12/08/2022";"0"
"13756";"5225";"12/08/2022";"0"
"13757";"2499";"12/08/2022";"0"
"13758";"999";"15/08/2022";"0"
"13759";"4834";"15/08/2022";"0"
"13760";"3381";"15/08/2022";"0"
"13761";"4497";"15/08/2022";"0"
"13762";"5230";"15/08/2022";"0"
"13763";"2257";"15/08/2022";"0"
"13764";"5015";"15/08/2022";"0"
